Processed_Sentence,Etiket
zaman öksür,bilim kurgu
süre,bilim kurgu
anne oyna iz ver,bilim kurgu
eşya dokun,bilim kurgu
dikkatli ol,bilim kurgu
se görev makine gönder cooper,bilim kurgu
maki doğaçlama davran,bilim kurgu
o ölüm korku programla,bilim kurgu
hayat kal içgüdü büyük ilham kaynak,bilim kurgu
mesela,bilim kurgu
ebeveyn hayat kal içgüdü çocuk uzan,bilim kurgu
araştırma öl gör son,bilim kurgu
ol,bilim kurgu
çocuk,bilim kurgu
yüz,bilim kurgu
öl zihin şekil hayat kal savaş,bilim kurgu
çocuk,bilim kurgu
derin nefes,bilim kurgu
sela coop ol,bilim kurgu
şura otur bak,bilim kurgu
durum kötü,bilim kurgu
kal,bilim kurgu
evet,bilim kurgu
tars uzun sür,bilim kurgu
profesör başla zor yaşa,bilim kurgu
anla,bilim kurgu
komik,bilim kurgu
dünya ayrıl öl hazır ol san,bilim kurgu
i̇şin asıl gezegen ara gezegen,bilim kurgu
ol olasılık düşün,bilim kurgu
planla git,bilim kurgu
git,bilim kurgu
ne,bilim kurgu
yap,bilim kurgu
üzgün gemi bin git iz ver,bilim kurgu
görev tamamla gemi ihtiyaç,bilim kurgu
diğer gezegen hak gerçek öğren,bilim kurgu
hayat kal,bilim kurgu
üzgün üzgün,bilim kurgu
kal,bilim kurgu
hemen git anla mu,bilim kurgu
anlat,bilim kurgu
sorumluluk,bilim kurgu
lanet,bilim kurgu
coop murph eşya getir,bilim kurgu
ev git,bilim kurgu
baba aptal ol büyüt tom,bilim kurgu
baba büyüt büyükbaba büyüt,bilim kurgu
arka bahçe anne jessie nin yanında gömülü,bilim kurgu
sahte veri migönderdin,bilim kurgu
evet,bilim kurgu
yüzey falan,bilim kurgu
hayır görev yap çalış cooper,bilim kurgu
gel gün olmadık anla,bilim kurgu
yıllarca dürtü karşı diren,bilim kurgu
düğ bas,bilim kurgu
biri gel kurtar bil,bilim kurgu
lanet korkak,bilim kurgu
evet,bilim kurgu
evet,bilim kurgu
evet,bilim kurgu
evet,bilim kurgu
dinle git bırak aile git,bilim kurgu
aile kurtar,bilim kurgu
sen ye alt yaşa,bilim kurgu
baba geri dön kurtar dua et,bilim kurgu
baba geri dön,bilim kurgu
dön niyet yok,bilim kurgu
kal,bilim kurgu
herkes kurtar,bilim kurgu
baba yap,bilim kurgu
baba kurtar çalış,bilim kurgu
terket,bilim kurgu
ölü terket,bilim kurgu
siz gel,bilim kurgu
çocuk öl iste,bilim kurgu
git gel,bilim kurgu
eşya se kal,bilim kurgu
dur,bilim kurgu
hayır,bilim kurgu
hayır,bilim kurgu
doktor mann 50 kendi öldür ihtimal,bilim kurgu
düşük yaşa oran yılla geçir,bilim kurgu
yargıla cooper,bilim kurgu
sına,bilim kurgu
kaç,bilim kurgu
el gele yap murph,bilim kurgu
hisset,bilim kurgu
hayat kal dürtü,bilim kurgu
güdü hareket geçir,bilim kurgu
hep hareket geçir,bilim kurgu
hep saye kurtul,bilim kurgu
herkes kurtar iste,bilim kurgu
yap cooper,bilim kurgu
üzgün an tanık ol,bilim kurgu
dayan san yap,bilim kurgu
bura hemen yan,bilim kurgu
cooper ses dinle bura,bilim kurgu
değil,bilim kurgu
çocuk gör mu,bilim kurgu
geç,bilim kurgu
gel,bilim kurgu
profesör brand git şiir oku,bilim kurgu
hatırla mu,bilim kurgu
bırak,bilim kurgu
git karanlık güzel gece,bilim kurgu
yaş alev al gün bit coşkulan,bilim kurgu
öfkelen öfkelen öfkelen ışık öl karşı,bilim kurgu
yar yar,bilim kurgu
cooper,bilim kurgu
case,bilim kurgu
hava,bilim kurgu
amonyum,bilim kurgu
cooper bul,bilim kurgu
haydi,bilim kurgu
git case,bilim kurgu
yer bul,bilim kurgu
haydi,bilim kurgu
haydi haydi,bilim kurgu
havalan,bilim kurgu
cooper gel dayan konuş çalış,bilim kurgu
ol nefes gel,bilim kurgu
arşiv eriş güvenlik kilit,bilim kurgu
insa giriş yap gerek,bilim kurgu
geri efendim,bilim kurgu
teşekkür,bilim kurgu
nefes al çalış,bilim kurgu
gel,bilim kurgu
gel,bilim kurgu
case,bilim kurgu
haydi,bilim kurgu
hızlı hızlı,bilim kurgu
cooper,bilim kurgu
haydi dayan,bilim kurgu
gör gör,bilim kurgu
hemen sağ,bilim kurgu
cooper,bilim kurgu
cooper gel,bilim kurgu
i̇şte,bilim kurgu
joey tanker getir,bilim kurgu
veri saçma,bilim kurgu
üzgün,bilim kurgu
mann yalan söyle,bilim kurgu
cooper,bilim kurgu
git,bilim kurgu
git,bilim kurgu
romilly,bilim kurgu
romilly duy mu,bilim kurgu
romilly,bilim kurgu
dur profesör dur,bilim kurgu
romilly,bilim kurgu
romilly duy mu,bilim kurgu
gözcü yap,bilim kurgu
lois,bilim kurgu
dikkatli ol case,bilim kurgu
güvenlik cooper,bilim kurgu
romilly romilly,bilim kurgu
duy mu,bilim kurgu
brand konuş,bilim kurgu
romilly,bilim kurgu
doktor brand cooper,bilim kurgu
patla,bilim kurgu
doktor mann tesis,bilim kurgu
tars,bilim kurgu
tars gel,bilim kurgu
tars bin bilgi ver,bilim kurgu
romilly kurtul,bilim kurgu
kurtar,bilim kurgu
tars bin,bilim kurgu
kontrol al,bilim kurgu
ranger pozisyon bul,bilim kurgu
yörünge çık,bilim kurgu
gem kontrol al öl de,bilim kurgu
terk,bilim kurgu
evet terk,bilim kurgu
araba aşağı hemen bin,bilim kurgu
haydi,bilim kurgu
git,bilim kurgu
araba bin,bilim kurgu
haydi hemen,bilim kurgu
doktor mann cevap ver,bilim kurgu
mann cevap ver,bilim kurgu
bağla prosedür bil,bilim kurgu
otopilot bil,bilim kurgu
hayır tars deaktif,bilim kurgu
harika,bilim kurgu
güven yüz ne tars,bilim kurgu
görünüş siz düşük,bilim kurgu
bağla tekrar et,bilim kurgu
bağla çalış,bilim kurgu
oto pilot bağla prosedür kapalı,bilim kurgu
i̇ptal,bilim kurgu
yetki,bilim kurgu
i̇ptal,bilim kurgu
yetki,bilim kurgu
bağla çalış tekrar et,bilim kurgu
cevap,bilim kurgu
endurans yavaş yaklaş,bilim kurgu
bağlantı tamam,bilim kurgu
i̇ptal,bilim kurgu
kapak kilitle,bilim kurgu
bağla,bilim kurgu
doktor mann sakın,bilim kurgu
kapak kil devre dış,bilim kurgu
doktor mann tekrar et,bilim kurgu
kapak aç,bilim kurgu
tekrar et kapak aç,bilim kurgu
aç hava kilit basınç azal,bilim kurgu
hava kilit patla,bilim kurgu
geri git,bilim kurgu
case güç geri,bilim kurgu
geri,bilim kurgu
maksimum hızla geri git,bilim kurgu
case ses bilgisayar acil çağrı bölüm aktar,bilim kurgu
hoparlör duy,bilim kurgu
doktor mann kapak aç,bilim kurgu
tekrar et kapak aç,bilim kurgu
brand,bilim kurgu
söyle bil,bilim kurgu
endurans komuta devral,bilim kurgu
görev tamamla konu konuş,bilim kurgu
doktor mann dinle,bilim kurgu
cooper hayat hakkında,bilim kurgu
insan kapsa,bilim kurgu
gel,bilim kurgu
sakın,bilim kurgu
tanrı,bilim kurgu
cooper endurans kovala yakıt,bilim kurgu
endurans dönüş hız analiz,bilim kurgu
cooper yap,bilim kurgu
bağla,bilim kurgu
endurans dönüş hız dakika 67 68,bilim kurgu
dönüş hız yaklaş gerek güç hesapla,bilim kurgu
mümkün,bilim kurgu
hayır gerekli,bilim kurgu
endurans stratosfer gir,bilim kurgu
isı kalkan,bilim kurgu
case hazır mı,bilim kurgu
hazır,bilim kurgu
cooper dikkatli ol vakit,bilim kurgu
case bayıl kontrol se,bilim kurgu
tars birleş mekanizma kullan hazır,bilim kurgu
endurans ısın başla,bilim kurgu
6 metre,bilim kurgu
gem yan 3 derece sağ cooper,bilim kurgu
3 metre,bilim kurgu
cooper bağla hazır,bilim kurgu
dön başla,bilim kurgu
haydi tars,bilim kurgu
haydi tars,bilim kurgu
bağla cooper,bilim kurgu
dön yavaşla,bilim kurgu
yavaş,bilim kurgu
yavaş,bilim kurgu
i̇ticileri çalış,bilim kurgu
ana motor çalış,bilim kurgu
yörünge çık,bilim kurgu
haydi bebek,bilim kurgu
motor kapat,bilim kurgu
tamam yörünge çık,bilim kurgu
pekala,bilim kurgu
i̇şin hile öğren,bilim kurgu
gargantua nın çek alan git,bilim kurgu
lanet,bilim kurgu
case kontrol se,bilim kurgu
tamam,bilim kurgu
cooper gargantua çekil,bilim kurgu
motor çalış,bilim kurgu
hayır el gel yaklaş,bilim kurgu
detay ver,bilim kurgu
kötü haber cooper,bilim kurgu
evet duy tars,bilim kurgu
hazır söyle,bilim kurgu
yedek jeneratör çalış,bilim kurgu
sistem stabil gözük,bilim kurgu
herşey,bilim kurgu
navigasyon sistem ol,bilim kurgu
dünya dön yeterli yaşam destek,bilim kurgu
edmonds gezegen ulaş dene,bilim kurgu
yeterli yakıt,bilim kurgu
yeter,bilim kurgu
plan,bilim kurgu
gargantua nın çek ufuk yaklaş iz ver,bilim kurgu
mancınık manevra,bilim kurgu
doğru edmonds gezegen fırla,bilim kurgu
manuel yap,bilim kurgu
ben yüz bura,bilim kurgu
kritik yörünge git çalış,bilim kurgu
zaman kay ol,bilim kurgu
görece endişelen vakit doktor,bilim kurgu
üzgün cooper,bilim kurgu
gargantua yeter hızlan,bilim kurgu
kara delik çek alan çık,bilim kurgu
sırasıyla araç 1,bilim kurgu
sonra ranger 2 nin roket it çalış,bilim kurgu
araç 1 bağlantı bozul,bilim kurgu
yüz elle kontrol et gerek,bilim kurgu
araç 1 yakıt bit tars ayrıl,bilim kurgu
kara delik yut,bilim kurgu
tars at zor mı,bilim kurgu
yerçekimden kaç yük at,bilim kurgu
newton üçüncü kur,bilim kurgu
i̇nsanlığı ileri taşı,bilim kurgu
bazı geri bırak gerek,bilim kurgu
cooper tars tan yap iste,bilim kurgu
robot,bilim kurgu
der,bilim kurgu
cooper pislik,bilim kurgu
pardo ses git,bilim kurgu
icat et doktor brand,bilim kurgu
dünya insan kurtar son şans,bilim kurgu
bul kuantum veri siz gönder,bilim kurgu
zaman kurtar,bilim kurgu
geri kurtar kal umut et,bilim kurgu
maksimum hız ulaş,bilim kurgu
i̇ticileri çalış hazır,bilim kurgu
hazır,bilim kurgu
hazır,bilim kurgu
hazır,bilim kurgu
ateşle başla,bilim kurgu
3 2 1 ateşle,bilim kurgu
i̇şaretimle araç 1 motor ateşle,bilim kurgu
3 2 1 ateşle,bilim kurgu
i̇şaretimle ranger 2 nin motor ateşle,bilim kurgu
3 2 1 ateşle,bilim kurgu
ateşle,bilim kurgu
manevra 51 yıl mal ol,bilim kurgu
120 yaş biri iyi,bilim kurgu
araç 1 işaret ayrıl,bilim kurgu
3 2 1,bilim kurgu
hazır,bilim kurgu
gül gül tars,bilim kurgu
hoşçakalın doktor brand,bilim kurgu
taraf görüş coop,bilim kurgu
görüş teneke,bilim kurgu
case,bilim kurgu
dikkatli götür,bilim kurgu
i̇şin usta öğren,bilim kurgu
ranger 2 işaret ayrıl,bilim kurgu
hayır hayır,bilim kurgu
cooper,bilim kurgu
cooper yap,bilim kurgu
newton üçüncü kur,bilim kurgu
arka kal,bilim kurgu
i̇kimiz yeterli erzak de,bilim kurgu
dürüst değil,bilim kurgu
90,bilim kurgu
yap,bilim kurgu
hayır,bilim kurgu
ayrıl,bilim kurgu
burn indir,bilim kurgu
olay ufuk yaklaş,bilim kurgu
yavaş derin çekil,bilim kurgu
gözük,bilim kurgu
i̇lerliyorum,bilim kurgu
kapkaranlık,bilim kurgu
ye karanlık,bilim kurgu
tars duy mu,bilim kurgu
karanlık,bilim kurgu
tars duy mu,bilim kurgu
ekran,bilim kurgu
parazitlen,bilim kurgu
kontrol kaybet,bilim kurgu
işıklar çak,bilim kurgu
ışıkla çak ye karanlık,bilim kurgu
çek güç gitgide art,bilim kurgu
bilgisayar hata ver,bilim kurgu
çek fazla,bilim kurgu
kontrol et,bilim kurgu
murph,bilim kurgu
murph haydi,bilim kurgu
fırla,bilim kurgu
fırla,bilim kurgu
murph,bilim kurgu
murph,bilim kurgu
murph,bilim kurgu
hayır hayır hayır,bilim kurgu
murph,bilim kurgu
murph,bilim kurgu
hayır hayır,bilim kurgu
git git,bilim kurgu
hayır,bilim kurgu
hayır,bilim kurgu
hayır git,bilim kurgu
git aptal,bilim kurgu
git,bilim kurgu
mors,bilim kurgu
mors alfabe,bilim kurgu
nokta tire,bilim kurgu
tire,bilim kurgu
murph vakit,bilim kurgu
haydi,bilim kurgu
i̇şte,bilim kurgu
gi̇tme,bilim kurgu
haydi haydi kız,bilim kurgu
murph haydi,bilim kurgu
murph de tatlı,bilim kurgu
de,bilim kurgu
git de,bilim kurgu
söyle murph,bilim kurgu
git iz ver,bilim kurgu
gönder murph,bilim kurgu
gi̇tme,bilim kurgu
murph gönder,bilim kurgu
git iz ver murph,bilim kurgu
gönder murph,bilim kurgu
hayır hayır hayır,bilim kurgu
sen,bilim kurgu
hayalet,bilim kurgu
duy mu cooper,bilim kurgu
tars,bilim kurgu
bura,bilim kurgu
nere,bilim kurgu
yer,bilim kurgu
beşinci boyut,bilim kurgu
kurtar,bilim kurgu
yar et iste,bilim kurgu
bil beşinci boyut anla,bilim kurgu
boyut ala inşa et,bilim kurgu
işe yar,bilim kurgu
yara,bilim kurgu
zaman fizik boyut geç,bilim kurgu
uzay zaman bük boyut ulaş,bilim kurgu
yerçekimi sayesinde,bilim kurgu
mesaj gönder,bilim kurgu
evet,bilim kurgu
ye çek,bilim kurgu
ye çek boyut ara zaman geç,bilim kurgu
gözük,bilim kurgu
kuantum veri al,bilim kurgu
evet al,bilim kurgu
yön sinyal gönder,bilim kurgu
çık cooper,bilim kurgu
yap,bilim kurgu
yap,bilim kurgu
çocuk karışık veri,bilim kurgu
çocuk,bilim kurgu
baba,bilim kurgu
murph yang söndür haydi,bilim kurgu
de iletişim geç başar anla gel,bilim kurgu
anla yılla geç,bilim kurgu
hayır bil tars,bilim kurgu
bul,bilim kurgu
dünya insan öl,bilim kurgu
düş düş,bilim kurgu
cooper bura geçmiş değiş gönder,bilim kurgu
söyle,bilim kurgu
bura geçmiş değiş gönder,bilim kurgu
hayır gönder,bilim kurgu
kendi gönder,bilim kurgu
tars iki kod şekil nasa nın koordinat ver,bilim kurgu
i̇kili kod gönder,bilim kurgu
hayalet,bilim kurgu
ye çek,bilim kurgu
tars anla mu,bilim kurgu
kendi bura getir,bilim kurgu
bura üçüncü boyut dünya iletişim geç gel,bilim kurgu
köprü,bilim kurgu
seç san,bilim kurgu
seç,bilim kurgu
cooper,bilim kurgu
dünya kurtar,bilim kurgu
küçük kız oda çık,bilim kurgu
sonsuz şekil tekrar,bilim kurgu
eriş,bilim kurgu
uzay zaman bük bağla,bilim kurgu
i̇letişime geç zaman belirli ye,bilim kurgu
bul,bilim kurgu
ben yüz bura,bilim kurgu
sonsuz zaman içinde,bilim kurgu
murph iletişim geç,bilim kurgu
cooper,bilim kurgu
sevgi tars,bilim kurgu
sevgi,bilim kurgu
tıpkı brand söyle,bilim kurgu
murph sevgi ölç boyut,bilim kurgu
i̇şin anahtar,bilim kurgu
bura cooper,bilim kurgu
anlat yol bul,bilim kurgu
saat,bilim kurgu
saat,bilim kurgu
i̇şte,bilim kurgu
veri saat yelkovan kodla,bilim kurgu
tars kuantum data mors alfabe şekil gönder,bilim kurgu
veri mors alfabe çevir,bilim kurgu
cooper saat al gel,bilim kurgu
gelecek,bilim kurgu
gel,bilim kurgu
murph git,bilim kurgu
gel,bilim kurgu
tamam gel,bilim kurgu
bil,bilim kurgu
saat ver,bilim kurgu
veri ilet nokta nokta tire,bilim kurgu
nokta nokta tire,bilim kurgu
nokta tire nokta nokta tire,bilim kurgu
nokta tire nokta nokta,bilim kurgu
tire nokta tire,bilim kurgu
geri dön,bilim kurgu
oy,bilim kurgu
göz ön,bilim kurgu
bil,bilim kurgu
baba kurtar,bilim kurgu
haydi,bilim kurgu
evreka,bilim kurgu
gelenek,bilim kurgu
bul,bilim kurgu
i̇şe yara,bilim kurgu
yara ol,bilim kurgu
anla,bilim kurgu
tesseract iç oluş yığınla kapan,bilim kurgu
anla tars,bilim kurgu
oluş,bilim kurgu
yap,bilim kurgu
murph yap aynı yap,bilim kurgu
hep,bilim kurgu
cooper insan yap olamaz,bilim kurgu
hayır hayır,bilim kurgu
gün,bilim kurgu
başka insan,bilim kurgu
uygarlık dördüncü boyut eriş,bilim kurgu
evrim geçir insan,bilim kurgu
ol,bilim kurgu
bay cooper,bilim kurgu
yavaş ol efendim,bilim kurgu
sakin ol bay cooper,bilim kurgu
unut genç çıtır değil,bilim kurgu
124 yaş,bilim kurgu
yavaş ol efendim,bilim kurgu
şans,bilim kurgu
ranger lar oksijen bit dakika bul,bilim kurgu
nere,bilim kurgu
cooper üs,bilim kurgu
satürn yörünge,bilim kurgu
cooper üs demek,bilim kurgu
ad ver ol,bilim kurgu
üs ad ver efendim,bilim kurgu
kız isim ver,bilim kurgu
zaman önem ol bahset,bilim kurgu
hayat,bilim kurgu
kaç hafta,bilim kurgu
üsten bura transfer yaş,bilim kurgu
bulun duy,bilim kurgu
i̇şte murphy cooper dan bahset,bilim kurgu
gün tabur ol,bilim kurgu
bura gör heyecanlan,bilim kurgu
lise yıl hak yaz yaz,bilim kurgu
dünya daki hayat bil,bilim kurgu
evet,bilim kurgu
izle siz güzel göster iste,bilim kurgu
bayan cooper öneri bulun,bilim kurgu
fikir harika düşün mutlu ol,bilim kurgu
o yüzyüze konuş,bilim kurgu
baba çiftçi,bilim kurgu
tıpkı zamanla,bilim kurgu
zamanla yeterli yemek yok,bilim kurgu
ağız burn bezle bağla,bilim kurgu
toz hava solu,bilim kurgu
heyecan verici umut,bilim kurgu
çiftçi sev söyle,bilim kurgu
söyle,bilim kurgu
ev güzel ev,bilim kurgu
herşey tıpkı bırak aynı yer yerleş,bilim kurgu
evet,bilim kurgu
bul bölge,bilim kurgu
yakın satürn çevre bul,bilim kurgu
güç kaynak kapan iste yeni bul,bilim kurgu
evet,bilim kurgu
ay,bilim kurgu
genel ay,bilim kurgu
güvenlik ayar,bilim kurgu
dürüst,bilim kurgu
yeni ay,bilim kurgu
yüz,bilim kurgu
onayla,bilim kurgu
yan kullan ayar,bilim kurgu
mizah yüz,bilim kurgu
onayla,bilim kurgu
otomatik et başla,bilim kurgu
yüz at yap,bilim kurgu
yüz at onayla,bilim kurgu
tak tak,bilim kurgu
iste,bilim kurgu
eskiden mi,bilim kurgu
eskiden sakin değil teneke,bilim kurgu
başla yer geri dön hisset,bilim kurgu
ol bil iste,bilim kurgu
git,bilim kurgu
bay cooper,bilim kurgu
evet,bilim kurgu
aile,bilim kurgu
aile,bilim kurgu
evet gör gel,bilim kurgu
yaklaşık yıldır kiro uyku,bilim kurgu
o çiftçi sev söyle,bilim kurgu
bent murph,bilim kurgu
hayalet,bilim kurgu
bil,bilim kurgu
i̇nsanlar inan,bilim kurgu
hepsi yap san,bilim kurgu
bil,bilim kurgu
inan,bilim kurgu
geri dön bil,bilim kurgu
baba söz ver,bilim kurgu
gel murph,bilim kurgu
gel,bilim kurgu
hayır,bilim kurgu
ebeveyn çocuk ölüm izle,bilim kurgu
yan kendi çocuk,bilim kurgu
git,bilim kurgu
brand,bilim kurgu
yer,bilim kurgu
kamp kur,bilim kurgu
yabancı galaksi baş,bilim kurgu
baş,bilim kurgu
kur çalış,bilim kurgu
yeni güneş ışık,bilim kurgu
yeni yuva,bilim kurgu
